"match_id","time","home_fault","card","away_fault","info"
201483,"25","","yellow card","Raba",NA
201483,"34","","yellow card","Alfonso",NA
201483,"54","","yellow card","Mori R.",NA
201483,"61","","yellow card","Ratiu A.",NA
201483,"88","Coquelin F.","yellow card","",NA
201821,"37","","yellow card","Andre B.",NA
201821,"38","","yellow card","Grenier C.",NA
201821,"57","","yellow card","Sarr I.",NA
201821,"70","Jeannot B.","yellow card","",NA
201821,"77","","yellow card","Niang M.",NA
201821,"79","Aguerd N.","yellow card","",NA
201822,"58","","yellow card","Mangani T.",NA
201822,"64","","yellow card","Kanga Aka W.",NA
201824,"54","Calleri J.","yellow card","",NA
201824,"63","Marin A.","yellow card","",NA
201824,"69","","yellow card","Fernandez J.",NA
201824,"73","","yellow card","Calero F.",NA
201824,"80","","yellow card","Michel",NA
201824,"81","Guidetti J.","yellow card","",NA
201824,"82","","yellow card","Antonito",NA
201824,"85","","yellow card","Unal E.",NA
201934,"27","","yellow card","Canos S.",NA
201934,"35","","red card","Dalsgaard H.",NA
201934,"67","Elliott T.","yellow card","",NA
201934,"67","","yellow card","Marcondes E.",NA
201934,"82","","yellow card","Sawyers R.",NA
201935,"38","Gardner G.","yellow card","",NA
201935,"45+2","","yellow card","Bryson C.",NA
201935,"48","","yellow card","Waghorn M.",NA
201935,"56","Jutkiewicz L.","yellow card","",NA
201935,"66","","yellow card","Cole A.",NA
201935,"90+2","Adams C.","yellow card","",NA
201937,"14","","red card","Kipre C.",NA
201937,"45+1","Klich M.","yellow card","",NA
201937,"58","Ayling L.","yellow card","",NA
201937,"69","","yellow card","Evans L.",NA
201937,"71","Berardi G.","yellow card","",NA
201937,"90+2","","yellow card","Walton C.",NA
201937,"90+6","","yellow card","Powell N.",NA
201938,"81","Clayton A.","yellow card","",NA
201938,"82","","yellow card","Batth D.",NA
201940,"31","","yellow card","Dack B.",NA
201940,"59","Luongo M.","yellow card","",NA
201940,"81","Osayi-Samuel B.","yellow card","",NA
201940,"83","","yellow card","Rothwell J.",NA
201940,"90+3","Wells N.","yellow card","",NA
201940,"90+7","","yellow card","Leutwiler J.",NA
202228,"86","","yellow card","Wanyama V.",NA
202228,"90+3","","yellow card","Vertonghen J.",NA
202228,"90+3","Sterling R.","yellow card","",NA
202231,"49","Snodgrass R.","yellow card","",NA
202231,"70","Rice D.","yellow card","",NA
202232,"32","","yellow card","Stephens D.",NA
202233,"23","","yellow card","Ward-Prowse J.",NA
202233,"62","","yellow card","Romeu O.",NA
202236,"16","","yellow card","Kounde J.",NA
202236,"28","","yellow card","Jovanovic V.",NA
202236,"41","","yellow card","Kamano F.",NA
202236,"83","","yellow card","De Preville N.",NA
202237,"30","Goncalves A.","yellow card","",NA
202237,"46","","yellow card","Mendes P.",NA
202237,"52","","yellow card","Oyongo A.",NA
202237,"83","Martin J.","yellow card","",NA
202240,"28","","yellow card","Veljkovic M.",NA
202240,"58","","red card","Veljkovic M.",NA
202241,"52","","yellow card","Raman B.",NA
202241,"56","","yellow card","Ayhan K.",NA
202241,"65","","yellow card","Kownacki D.",NA
202242,"75","","yellow card","Haidara A.",NA
202242,"86","","yellow card","Poulsen Y.",NA
202243,"21","","yellow card","Hubner B.",NA
202243,"28","Embolo B.","yellow card","",NA
202243,"31","","yellow card","Demirbay K.",NA
202243,"42","Caligiuri D.","yellow card","",NA
202243,"83","","yellow card","Amiri N.",NA
202244,"82","","yellow card","Biglia L.",NA
202245,"41","","yellow card","Murru N.",NA
202245,"48","","yellow card","Sala J.",NA
202245,"52","Soriano R.","yellow card","",NA
202245,"53","","yellow card","Andersen J.",NA
202245,"58","Orsolini R.","yellow card","",NA
202245,"68","","yellow card","Tonelli L.",NA
202248,"9","Lerager L.","yellow card","",NA
202248,"20","","yellow card","N'Koulou N.",NA
202248,"51","Rolon E.","yellow card","",NA
202248,"55","Veloso M.","yellow card","",NA
202248,"78","","yellow card","Moretti E.",NA
202248,"82","","yellow card","Baselli D.",NA
202248,"88","","yellow card","Parigini V.",NA
202248,"89","Radovanovic I.","yellow card","",NA
202250,"14","Mandragora R.","yellow card","",NA
202250,"25","","yellow card","Demiral M.",NA
202250,"28","Sandro","yellow card","",NA
202250,"71","Larsen J.","yellow card","",NA
202250,"79","","yellow card","Locatelli M.",NA
202251,"80","","yellow card","Gerson",NA
202252,"62","Vecino M.","yellow card","",NA
202252,"76","","yellow card","Cristante B.",NA
202252,"84","","yellow card","Zaniolo N.",NA
202253,"27","Kuipers N.","yellow card","",NA
202253,"62","","yellow card","Bahebeck J.",NA
202253,"67","Bijl G.","yellow card","",NA
202253,"69","","yellow card","van de Streek S.",NA
202253,"76","Veendorp K.","yellow card","",NA
202253,"81","","yellow card","Dessers C.",NA
202253,"84","Slagveer L.","yellow card","",NA
202254,"28","Gladon P.","yellow card","",NA
202254,"73","Memisevic S.","yellow card","",NA
202254,"73","","yellow card","Veltman J.",NA
202254,"75","Reis L.","yellow card","",NA
202254,"76","Chabot J.","yellow card","",NA
202254,"79","","yellow card","Huntelaar K.",NA
202254,"84","","red card","Huntelaar K.",NA
202255,"27","Buttner A.","red card","",NA
202255,"43","","yellow card","van Polen B.",NA
202255,"76","","yellow card","Ehizibue K.",NA
202256,"83","Berghuis S.","yellow card","",NA
202256,"90+3","Ayoub Y.","yellow card","",NA
202259,"45","Jordan J.","yellow card","",NA
202259,"62","Cote","yellow card","",NA
202259,"69","Enrich S.","yellow card","",NA
202259,"90","","yellow card","Morata A.",NA
202261,"15","","yellow card","Merino M.",NA
203131,"45","","yellow card","Sismanoglu O.",NA
203131,"61","Novak F.","yellow card","",NA
203131,"70","","yellow card","Akbas M.",NA
203131,"76","","red card","Akbas M.",NA
203131,"90+3","Pereira J.","yellow card","",NA
203132,"8","","yellow card","Bulut U.",NA
203132,"19","Akbaba E.","yellow card","",NA
203132,"30","","yellow card","Lopes T.",NA
203132,"38","","red card","Lopes T.",NA
203132,"60","","yellow card","Kravets A.",NA
203132,"77","Ndiaye B.","yellow card","",NA
203132,"85","Feghouli S.","yellow card","",NA
203132,"90+2","","yellow card","Kucher O.",NA
203135,"2","","yellow card","Aslantas H.",NA
203135,"18","","red card","Aslantas H.",NA
203135,"31","Appindangoye A.","yellow card","",NA
203135,"35","Appindangoye A.","red card","",NA
203135,"45","Altintas E.","yellow card","",NA
203135,"57","","yellow card","Yildirim M.",NA
203192,"23","Gueye I.","yellow card","",NA
203192,"68","","yellow card","McTominay S.",NA
203193,"16","Mavropanos K.","yellow card","",NA
203193,"63","Ozil M.","yellow card","",NA
203193,"68","Guendouzi M.","yellow card","",NA
203193,"81","","yellow card","Ward J.",NA
203193,"85","Mustafi S.","yellow card","",NA
203195,"4","","yellow card","Pieters E.",NA
203195,"25","Pallois N.","yellow card","",NA
203195,"69","","yellow card","Blin A.",NA
203195,"69","","yellow card","Mendoza S.",NA
203195,"87","Toure A.","yellow card","",NA
203196,"17","","yellow card","Celik Z.",NA
203196,"23","Sidibe K.","yellow card","",NA
203196,"41","Gradel M.","yellow card","",NA
203196,"53","","yellow card","Soumare B.",NA
203196,"85","","yellow card","Mendes T.",NA
203197,"61","Foket T.","yellow card","",NA
203197,"79","Chavalerin X.","yellow card","",NA
203197,"90+2","Cafaro M.","yellow card","",NA
203198,"30","","yellow card","Glik K.",NA
203199,"59","Haberer J.","yellow card","",NA
203199,"87","Stenzel P.","yellow card","",NA
203204,"30","Rochina R.","yellow card","",NA
203204,"43","Chema","yellow card","",NA
203204,"70","","yellow card","Sanchez V.",NA
203204,"74","Rochina R.","red card","",NA
203204,"82","Morales J.","yellow card","",NA
203205,"23","","yellow card","Amadou I.",NA
203205,"30","","yellow card","Banega E.",NA
203205,"32","","yellow card","Mercado G.",NA
203205,"33","","yellow card","Vazquez F.",NA
203205,"33","","yellow card","Escudero S.",NA
203205,"38","Mata J.","yellow card","",NA
203205,"45+3","","red card","Escudero S.",NA
203205,"50","Gonzalez B.","yellow card","",NA
203205,"51","Cabrera L.","yellow card","",NA
203205,"71","Dakonam D.","red card","",NA
203206,"3","","yellow card","Cordoba I.",NA
203206,"15","","yellow card","Berchiche Y.",NA
203206,"45","","yellow card","Garcia R.",NA
203206,"53","","yellow card","Martinez I.",NA
203206,"69","Kroos T.","yellow card","",NA
203206,"82","Navas K.","yellow card","",NA
203207,"90","","yellow card","Omeruo K.",NA
203207,"90","Fernandez A.","yellow card","",NA
203207,"90+1","Caseres S.","yellow card","",NA
203208,"45","Guardado A.","yellow card","",NA
203208,"55","Junior F.","yellow card","",NA
203208,"58","Feddal Z.","yellow card","",NA
203208,"62","","yellow card","Rodrigo",NA
203208,"73","Lo Celso G.","yellow card","",NA
203208,"83","","red card","Rodrigo",NA
203679,"53","Kubalas A.","yellow card","",NA
203679,"74","","yellow card","Jevtovic M.",NA
203679,"89","","yellow card","Hurtado C.",NA
203680,"55","","yellow card","Azubuike O.",NA
203680,"78","","yellow card","Boldrin F.",NA
203680,"84","","yellow card","Umar A.",NA
203680,"90+5","","yellow card","Cagiran M.",NA
203681,"37","","yellow card","Koybasi I.",NA
203684,"10","","yellow card","Abdioglu Y.",NA
203684,"39","Aynaoglu O.","yellow card","",NA
203684,"55","Tavares H.","yellow card","",NA
203684,"82","","yellow card","Nimaga B.",NA
203685,"42","","yellow card","Ozturk E.",NA
203798,"32","","yellow card","Heaton T.",NA
203798,"90+2","Pedro","yellow card","",NA
203798,"90+4","Kovacic M.","yellow card","",NA
203799,"41","","yellow card","Jovic L.",NA
203799,"48","","yellow card","Rode S.",NA
203799,"55","Arnold M.","yellow card","",NA
203799,"71","Tisserand M.","yellow card","",NA
203799,"85","","yellow card","Paciencia G.",NA
203800,"1","","yellow card","Mancini G.",NA
203800,"29","Hysaj E.","yellow card","",NA
203800,"71","Koulibaly K.","yellow card","",NA
203800,"82","Ruiz F.","yellow card","",NA
203854,"42","","yellow card","Wszolek P.",NA
203854,"54","","yellow card","Scowen J.",NA
203854,"67","","yellow card","Luongo M.",NA
203854,"90+9","Bennett M.","yellow card","",NA
203857,"38","","yellow card","Shotton R.",NA
203857,"45+1","Cash M.","yellow card","",NA
203858,"79","","yellow card","Harper R.",NA
203858,"84","McCleary G.","yellow card","",NA
203858,"90+4","Yiadom A.","yellow card","",NA
203860,"25","","yellow card","Diedhiou F.",NA
203860,"69","Joao L.","yellow card","",NA
203860,"78","","yellow card","Weimann A.",NA
203862,"13","","yellow card","Nmecha L.",NA
203862,"34","","red card","Ledson R.",NA
203862,"44","Morsy S.","yellow card","",NA
203862,"76","","yellow card","Maguire S.",NA
203863,"73","Maupay N.","yellow card","",NA
203863,"76","Ngoyo E.","yellow card","",NA
203863,"78","","yellow card","Klich M.",NA
203863,"79","Watkins O.","yellow card","",NA
204160,"33","","yellow card","Vida D.",NA
204160,"40","","yellow card","Medel G.",NA
204160,"40","Papp P.","yellow card","",NA
204160,"90+5","","yellow card","Gonul G.",NA
186627,"17","","yellow card","Romeu O.",NA
186627,"26","Capoue E.","yellow card","",NA
186627,"40","Doucoure A.","yellow card","",NA
186627,"45+2","","yellow card","Bednarek J.",NA
186627,"57","Deulofeu G.","yellow card","",NA
186627,"75","Kabasele C.","yellow card","",NA
186627,"81","Masina A.","yellow card","",NA
204186,"35","","yellow card","Andone F.",NA
204186,"46","Eriksen C.","yellow card","",NA
204186,"75","","yellow card","Bernardo",NA
204188,"51","Wijndal O.","yellow card","",NA
204188,"76","Gudmundsson A.","yellow card","",NA
204188,"81","Koopmeiners T.","yellow card","",NA
204188,"85","","yellow card","Konings J.",NA
204189,"75","","yellow card","Janssen R.",NA
204190,"53","","yellow card","Bero M.",NA
204190,"69","Veltman J.","yellow card","",NA
204190,"80","","yellow card","van der Werff M.",NA
204190,"86","van de Beek D.","yellow card","",NA
204190,"90+1","","red card","Bero M.",NA
204193,"33","Jony","yellow card","",NA
204193,"56","Navarro X.","yellow card","",NA
204193,"76","","yellow card","Coutinho",NA
204193,"90+4","Pina T.","yellow card","",NA
186629,"17","Doherty M.","yellow card","",NA
186629,"27","","yellow card","Monreal N.",NA
186629,"31","","yellow card","Xhaka G.",NA
186629,"45","","yellow card","Torreira L.",NA
186629,"84","Bennett R.","yellow card","",NA
204375,"10","","yellow card","Kompany V.",NA
204375,"24","Pereira A.","yellow card","",NA
204375,"26","","yellow card","Zinchenko O.",NA
204375,"89","Shaw L.","yellow card","",NA
204376,"41","","yellow card","Heerings K.",NA
204379,"22","","yellow card","Soler C.",NA
204379,"47","Morata A.","yellow card","",NA
204379,"56","Filipe Luis","yellow card","",NA
204379,"73","","yellow card","Sobrino R.",NA
204379,"76","Saul","yellow card","",NA
204379,"90+2","","yellow card","Diakhaby M.",NA
204380,"39","Granero E.","yellow card","",NA
204380,"41","","yellow card","Yokuslu O.",NA
204380,"81","Roca M.","yellow card","",NA
204381,"39","Tarin R.","yellow card","",NA
204381,"44","","yellow card","Cordoba I.",NA
204381,"90+3","","yellow card","Lekue",NA
204382,"26","","yellow card","Sidnei",NA
204382,"28","Vukcevic N.","yellow card","",NA
204382,"61","","yellow card","Mandi A.",NA
204382,"80","","yellow card","Kaptoum W.",NA
204382,"90","Rober","yellow card","",NA
204423,"25","Klaassen D.","yellow card","",NA
204423,"26","","yellow card","Hummels M.",NA
204423,"84","","yellow card","Rodriguez J.",NA
204423,"84","Kruse M.","yellow card","",NA
204423,"90+3","","yellow card","Lewandowski R.",NA
204432,"37","","yellow card","Luiz Felipe",NA
204432,"70","Musacchio M.","yellow card","",NA
204432,"78","","yellow card","Caicedo F.",NA
204432,"79","Bakayoko T.","yellow card","",NA
204538,"8","","yellow card","Tekdal T.",NA
204538,"17","","yellow card","Goksu S.",NA
204538,"53","Kisa B.","yellow card","",NA
204614,"66","Dankerlui D.","yellow card","",NA
204614,"68","","yellow card","Angelino",NA
204616,"24","Navas R.","yellow card","",NA
204616,"42","","yellow card","Mori R.",NA
204616,"68","","yellow card","Ekambi K.",NA
204616,"78","","yellow card","Iborra",NA
204616,"79","Oyarzabal M.","yellow card","",NA
204617,"30","","yellow card","Isco",NA
204617,"38","Suarez D.","yellow card","",NA
204617,"63","","yellow card","Valverde F.",NA
204617,"82","","yellow card","Nacho",NA
204672,"16","","yellow card","Ceccherini F.",NA
204672,"72","","yellow card","Pezzella G.",NA
204672,"74","Gosens R.","yellow card","",NA
204672,"80","","yellow card","Mirallas K.",NA
204715,"45","Yildirim M.","yellow card","",NA
204715,"45","","yellow card","Feghouli S.",NA
204715,"45+1","Aleksic D.","yellow card","",NA
204715,"45+13","","yellow card","Muslera F.",NA
204715,"50","Kamara A.","yellow card","",NA
204715,"59","","yellow card","Onyekuru H.",NA
204787,"44","De Preville N.","yellow card","",NA
204787,"61","Otavio","yellow card","",NA
204787,"73","Jovanovic V.","red card","",NA
204787,"78","","yellow card","Dubois L.",NA
204787,"88","","yellow card","Fekir N.",NA
204787,"90+2","Palencia S.","yellow card","",NA
204787,"90+3","","yellow card","Traore B.",NA
204788,"59","Schmid J.","yellow card","",NA
205002,"76","Caicara J.","yellow card","",NA
205002,"78","","yellow card","Wallace",NA
205002,"89","Robinho","yellow card","",NA
205061,"26","","yellow card","Snodgrass R.",NA
205061,"86","","yellow card","Fredericks R.",NA
205062,"10","Milivojevic L.","yellow card","",NA
205062,"74","Kouyate C.","yellow card","",NA
205064,"26","Romeu O.","yellow card","",NA
205064,"35","Long S.","yellow card","",NA
205064,"45+2","","yellow card","Gosling D.",NA
205065,"61","","yellow card","Moutinho J.",NA
205065,"62","Holebas J.","yellow card","",NA
205065,"84","","yellow card","Jota D.",NA
205065,"85","Success I.","yellow card","",NA
205065,"90+6","Capoue E.","yellow card","",NA
205066,"11","Andone F.","yellow card","",NA
205066,"25","","yellow card","Dummett P.",NA
205066,"45","","yellow card","Ritchie M.",NA
205066,"78","Bissouma Y.","yellow card","",NA
205066,"84","","yellow card","Muto Y.",NA
205067,"34","","yellow card","Caligiuri D.",NA
205067,"36","","yellow card","Serdar S.",NA
205067,"45+3","","yellow card","Embolo B.",NA
205067,"60","Reus M.","red card","",NA
205067,"65","Wolf M.","red card","",NA
205067,"72","","yellow card","McKennie W.",NA
205067,"89","","yellow card","Mascarell O.",NA
205067,"89","","yellow card","Rudy S.",NA
205068,"24","","yellow card","Moisander N.",NA
205068,"38","","yellow card","Langkamp S.",NA
205068,"62","Lukebakio D.","yellow card","",NA
205068,"90+2","","yellow card","Osako Y.",NA
205069,"31","","yellow card","Klunter L.",NA
205069,"70","","yellow card","Duda O.",NA
205069,"74","","yellow card","Plattenhardt M.",NA
205069,"80","","red card","Klunter L.",NA
205069,"90+1","","yellow card","Lustenberger F.",NA
205071,"29","","yellow card","Heintz D.",NA
205071,"44","","yellow card","Abrashi A.",NA
205071,"54","","yellow card","Schlotterbeck K.",NA
205071,"54","Laimer K.","yellow card","",NA
205071,"61","","yellow card","Hofler N.",NA
205071,"67","Sabitzer M.","yellow card","",NA
205071,"84","","yellow card","Haberer J.",NA
205071,"90","Kampl K.","yellow card","",NA
205074,"36","","yellow card","Ceppitelli L.",NA
205074,"61","","yellow card","Pisacane F.",NA
205074,"88","Manolas K.","yellow card","",NA
205075,"40","","yellow card","Cuadrado J.",NA
205075,"44","Perisic I.","yellow card","",NA
205075,"45+1","","yellow card","Chiellini G.",NA
205075,"90+2","","yellow card","Kean M.",NA
205076,"32","","yellow card","Laguardia V.",NA
205076,"34","Garcia R.","yellow card","",NA
205076,"44","","yellow card","Vigaray C.",NA
205076,"45+3","San Jose M.","yellow card","",NA
205077,"1","","yellow card","Moyano J.",NA
205077,"5","Godin D.","yellow card","",NA
205077,"35","","yellow card","Alcaraz R.",NA
205077,"38","Thomas","yellow card","",NA
205077,"90+2","Correa A.","yellow card","",NA
205077,"90+4","Koke","yellow card","",NA
205078,"45","Recio","yellow card","",NA
205079,"14","Rakitic I.","yellow card","",NA
205079,"56","","yellow card","Rochina R.",NA
205079,"58","","yellow card","Vezo R.",NA
205079,"70","Pique G.","yellow card","",NA
205079,"77","Semedo N.","yellow card","",NA
205079,"83","","yellow card","Coke",NA
205079,"90+1","Busquets S.","yellow card","",NA
205430,"74","","yellow card","Shawcross R.",NA
205430,"75","Leonard R.","yellow card","",NA
205430,"84","","yellow card","McClean J.",NA
205431,"31","","yellow card","Dunkley C.",NA
205431,"71","Roberts M.","yellow card","",NA
205433,"21","","yellow card","Bogle J.",NA
205433,"29","","yellow card","Mount M.",NA
205433,"59","Semenyo A.","red card","",NA
205433,"63","","yellow card","Lawrence T.",NA
205433,"90+3","","yellow card","Bennett M.",NA
205434,"55","Howson J.","yellow card","",NA
205434,"66","","yellow card","Harriott C.",NA
205434,"90","Saville G.","yellow card","",NA
205434,"90+5","Hugill J.","yellow card","",NA
205435,"35","","yellow card","Pelupessy J.",NA
205435,"54","","yellow card","Bannan B.",NA
205435,"64","Fisher D.","yellow card","",NA
205435,"80","","red card","Iorfa D.",NA
205436,"38","","yellow card","Yates R.",NA
205436,"90","","yellow card","Robinson J.",NA
205436,"90+1","Manning R.","yellow card","",NA
205437,"54","","yellow card","Henriksen M.",NA
205437,"60","","yellow card","Stewart K.",NA
205437,"71","","yellow card","Fleming B.",NA
205437,"86","Carter-Vickers C.","yellow card","",NA
205437,"90+1","","yellow card","Lichaj E.",NA
206121,"19","","yellow card","Arslan H.",NA
206121,"45+1","","yellow card","Braz D.",NA
206121,"61","Awaziem C.","yellow card","",NA
206121,"90","","yellow card","Erdal Z.",NA
206122,"22","Skrtel M.","yellow card","",NA
206122,"30","Soldado R.","yellow card","",NA
206122,"58","Kaldirim H. A.","yellow card","",NA
206122,"60","Ciftpinar S.","yellow card","",NA
206122,"71","Ciftpinar S.","red card","",NA
206122,"74","","yellow card","Turkmen H.",NA
206122,"86","","yellow card","Parmak A.",NA
206124,"22","Nimaga B.","yellow card","",NA
206124,"33","Ilgaz S.","yellow card","",NA
206124,"38","","yellow card","Baris H.",NA
206124,"40","Aydin M.","yellow card","",NA
206124,"66","","yellow card","Kizilkaya V.",NA
206124,"71","","red card","Baris H.",NA
206124,"82","Tom","yellow card","",NA
206125,"49","","yellow card","Tavares H.",NA
206125,"51","","yellow card","Cansev G.",NA
206125,"56","Uner A.","yellow card","",NA
206125,"63","","yellow card","Ozkaya O.",NA
206125,"63","Hatipoglu H.","yellow card","",NA
206125,"89","","yellow card","Yuce M.",NA
206167,"87","Lowton M.","yellow card","",NA
206167,"90+5","","yellow card","Gundogan I.",NA
206168,"43","Herrera A.","yellow card","",NA
206168,"52","","yellow card","Willian",NA
206168,"53","","yellow card","Kovacic M.",NA
206168,"80","Rojo M.","yellow card","",NA
206168,"89","Young A.","yellow card","",NA
206169,"14","","yellow card","Ajorque L.",NA
206169,"29","","yellow card","Sissoko I.",NA
206169,"83","Timite C.","yellow card","",NA
206169,"85","","yellow card","Martin J.",NA
206170,"19","","yellow card","Abdelhamid Y.",NA
206170,"56","","yellow card","Foket T.",NA
206170,"88","","yellow card","Baba A.",NA
206172,"25","Remy L.","yellow card","",NA
206172,"32","","yellow card","Miguel F.",NA
206172,"49","","yellow card","Bobichon A.",NA
206174,"48","","yellow card","Sangare I.",NA
206174,"68","Debuchy M.","yellow card","",NA
206174,"84","","yellow card","Sylla I.",NA
206175,"17","Ocampos L.","yellow card","",NA
206175,"32","Payet D.","yellow card","",NA
206175,"41","Balotelli M.","yellow card","",NA
206175,"42","","yellow card","Traore C.",NA
206175,"45+1","Luiz Gustavo","yellow card","",NA
206176,"18","","yellow card","William",NA
206176,"26","Schulz N.","yellow card","",NA
206176,"44","Kaderabek P.","yellow card","",NA
206176,"63","","yellow card","Arnold M.",NA
206180,"4","Felipe","yellow card","",NA
206180,"39","Vicari F.","yellow card","",NA
206180,"53","Petagna A.","yellow card","",NA
206180,"62","","yellow card","Romero C.",NA
206180,"66","","yellow card","Rolon E.",NA
206180,"81","","yellow card","Lapadula G.",NA
206181,"22","Ferrari A.","yellow card","",NA
206181,"23","Ramirez G.","yellow card","",NA
206181,"32","","yellow card","Acerbi F.",NA
206181,"45","Ramirez G.","red card","",NA
206181,"71","","yellow card","Wallace",NA
206181,"74","Tonelli L.","yellow card","",NA
206181,"90","Murru N.","yellow card","",NA
206181,"90+2","","yellow card","Lulic S.",NA
206181,"90+4","Sala J.","yellow card","",NA
206182,"8","","yellow card","Suso",NA
206182,"13","","yellow card","Conti A.",NA
206182,"16","","yellow card","Paqueta L.",NA
206182,"2","","yellow card","",NA
206182,"66","Moretti E.","yellow card","",NA
206182,"77","","yellow card","Romagnoli A.",NA
206182,"82","","red card","Romagnoli A.",NA
206182,"83","","yellow card","Kessie F.",NA
206182,"83","","yellow card","Donnarumma G.",NA
206183,"58","Soler C.","yellow card","",NA
206183,"60","Roncaglia F.","yellow card","",NA
206183,"70","","yellow card","Cote",NA
206183,"87","","yellow card","Charles",NA
206183,"90+1","","yellow card","Alvarez S.",NA
206185,"26","","yellow card","Cabrera L.",NA
206185,"45","Merino M.","yellow card","",NA
206185,"60","Rulli G.","yellow card","",NA
206185,"75","","yellow card","Mata J.",NA
206185,"83","","yellow card","Saiz S.",NA
206491,"37","","yellow card","Sabelli S.",NA
206491,"39","Petriccione J.","yellow card","",NA
206491,"44","Tachtsidis P.","yellow card","",NA
206491,"51","Meccariello B.","yellow card","",NA
206491,"51","","yellow card","Dessena D.",NA
206491,"54","","red card","Sabelli S.",NA
206491,"81","Tabanelli A.","yellow card","",NA
207082,"60","Kara A.","yellow card","",NA
207082,"70","","yellow card","Kisa B.",NA
207082,"90+4","","yellow card","Lopes M.",NA
207083,"31","","yellow card","Sackey I.",NA
207083,"44","Kana-Biyik J.","yellow card","",NA
207083,"45","","yellow card","Cisse P.",NA
207083,"69","","yellow card","Djalma",NA
207083,"72","Acar H. H.","yellow card","",NA
207084,"52","Isimat-Mirin N.","yellow card","",NA
207084,"66","","yellow card","Kitsiou S.",NA
207084,"68","","yellow card","Sacko H.",NA
207084,"70","Erkin C.","yellow card","",NA
207084,"80","","yellow card","Pinto T.",NA
207086,"81","","yellow card","Durak M.",NA
207086,"83","","yellow card","Gundogan U.",NA
207086,"90+3","","yellow card","Kurt U.",NA
207086,"90+3","","red card","Kurt U.",NA
207087,"36","","yellow card","Tekdal T.",NA
207087,"43","Ozturk M.","yellow card","",NA
207087,"52","Guzel G.","yellow card","",NA
207087,"65","","red card","Tekdal T.",NA
207087,"76","Karaer A.","yellow card","",NA
207087,"90+1","Karaer A.","red card","",NA
207087,"90+7","","yellow card","Goksu S.",NA
207087,"90+8","Arici C.","yellow card","",NA
207174,"8","","yellow card","Maitland-Niles A.",NA
207174,"13","Ndidi W.","yellow card","",NA
207174,"36","","red card","Maitland-Niles A.",NA
207174,"64","","yellow card","Sokratis",NA
207174,"65","Ricardo Pereira","yellow card","",NA
207174,"70","Chilwell B.","yellow card","",NA
204377,"61","Clement P.","yellow card","",NA
204377,"84","Ehizibue K.","yellow card","",NA
204377,"90+5","van Crooij V.","yellow card","",NA
207185,"55","","yellow card","Zeegelaar M.",NA
207185,"64","","yellow card","Samir",NA
207186,"8","Laurini V.","yellow card","",NA
207186,"29","Pezzella G.","yellow card","",NA
207186,"40","","yellow card","Peluso F.",NA
207186,"85","Beloko N.","yellow card","",NA
207187,"1","Bartra M.","yellow card","",NA
207187,"58","Mandi A.","yellow card","",NA
207187,"66","Feddal Z.","yellow card","",NA
207187,"68","","yellow card","Melendo O.",NA
207187,"79","Junior F.","yellow card","",NA
207187,"90+6","Bartra M.","yellow card","",NA
207279,"81","Demirok U.","yellow card","",NA
207279,"90+1","","yellow card","Fernando",NA
207280,"16","","yellow card","Sadiku L.",NA
207280,"52","Buyuk A.","yellow card","",NA
207280,"53","","yellow card","Veigneau O.",NA
207280,"71","","yellow card","Hafez K.",NA
207280,"73","Yalcin R.","yellow card","",NA
207280,"90+2","","yellow card","Ben Yousseff S.",NA
207280,"90+8","Aleksic D.","yellow card","",NA
207280,"90+9","","yellow card","Trezeguet",NA
207306,"29","","yellow card","Kimpembe P.",NA
207306,"40","","yellow card","Bernat J.",NA
207306,"45+1","Suarez M.","yellow card","",NA
207306,"56","Skhiri E.","yellow card","",NA
207306,"72","Le Tallec D.","yellow card","",NA
207306,"76","","yellow card","Dagba C.",NA
207306,"90","","yellow card","Kurzawa L.",NA
207344,"24","","yellow card","Brownhill J.",NA
207344,"45+2","","yellow card","Walsh L.",NA
207344,"58","","yellow card","Palmer K.",NA
207418,"35","","yellow card","Aholou J.",NA
207418,"45","Bensebaini R.","yellow card","",NA
207418,"64","","yellow card","Falcao",NA
207418,"86","Bourigeaud B.","yellow card","",NA
207483,"16","Grimes M.","yellow card","",NA
207483,"45+2","","yellow card","Wilson H.",NA
207483,"49","van der Hoorn M.","yellow card","",NA
207483,"49","McBurnie O.","yellow card","",NA
207483,"76","","yellow card","Huddlestone T.",NA
207483,"79","","yellow card","Bogle J.",NA
207483,"90+2","","yellow card","Bennett M.",NA
207988,"37","","yellow card","Westwood A.",NA
207988,"80","","yellow card","Tarkowski J.",NA
207989,"55","","yellow card","Strootman K.",NA
207989,"64","","yellow card","Rami A.",NA
207989,"89","Ajorque L.","yellow card","",NA
207990,"52","","yellow card","Kampl K.",NA
207990,"55","Brosinski D.","yellow card","",NA
207991,"34","Matuidi B.","yellow card","",NA
207991,"49","","yellow card","Rincon T.",NA
207991,"68","","yellow card","Lukic S.",NA
207991,"71","Bonucci L.","yellow card","",NA
207991,"82","Bernardeschi F.","yellow card","",NA
207991,"90+3","","yellow card","Bremer",NA
207992,"45","Sarabia P.","yellow card","",NA
207992,"63","","yellow card","Recio",NA
208177,"36","","yellow card","Elia E.",NA
208177,"45+2","Hurmaci O.","yellow card","",NA
208177,"48","","yellow card","Robinho",NA
208177,"67","Braz D.","yellow card","",NA
